ts,art_cnt,tone_avg,tone_pos_ratio,topic_cnt,OIL_CORE_art_cnt,OIL_CORE_tone_avg,OIL_CORE_tone_pos_ratio,OIL_CORE_topic_cnt,GEOPOL_art_cnt,GEOPOL_tone_avg,GEOPOL_tone_pos_ratio,GEOPOL_topic_cnt,USD_RATE_art_cnt,USD_RATE_tone_avg,USD_RATE_tone_pos_ratio,USD_RATE_topic_cnt,SUPPLY_CHAIN_art_cnt,SUPPLY_CHAIN_tone_avg,SUPPLY_CHAIN_tone_pos_ratio,SUPPLY_CHAIN_topic_cnt,MACRO_art_cnt,MACRO_tone_avg,MACRO_tone_pos_ratio,MACRO_topic_cnt,ESG_POLICY_art_cnt,ESG_POLICY_tone_avg,ESG_POLICY_tone_pos_ratio,ESG_POLICY_topic_cnt
2025-09-04 03:00:00,4000,-0.7955798681216282,0.4431184504580134,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 04:00:00,3895,-0.8723396301094368,0.43735130351636764,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 05:00:00,3992,-0.5496403082167239,0.4606004623511872,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 06:00:00,4773,-0.4973220325882824,0.46255093873768055,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 07:00:00,4056,-0.21635524622018382,0.48410767942542815,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 08:00:00,4694,-0.08576680128499932,0.49365992609256787,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 09:00:00,5205,-0.21216063580131775,0.48434866719586556,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 10:00:00,5082,-0.22710510077415344,0.4833834797944596,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 11:00:00,5639,-0.2275707262900309,0.48307411330556255,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 12:00:00,6221,-0.4146451958277616,0.4691823848501644,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 13:00:00,6561,-0.569238576663781,0.45838895328576185,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 14:00:00,7891,-0.045019367151007954,0.496663947629267,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 15:00:00,8098,-0.2920511286464219,0.47846299814953025,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 16:00:00,8510,-0.4043011978650824,0.46966535450068736,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 17:00:00,8390,-0.7489605653009714,0.4459785807033216,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 18:00:00,9136,-0.6515722216437787,0.45305282224994203,,,,,,,,,,,,,,,,,,,,,,,,,
