ts,cl1_cl2,crack_rb,crack_ho,ovx
2019-03-04 05:00:00+00:00,-1.355000000000004,0.0,0.0,0.2104273740126246
2019-03-04 06:00:00+00:00,-1.5050000000000026,0.0,0.0,0.2103066468904142
2019-03-04 07:00:00+00:00,-1.7999999999999972,0.0,0.0,0.212462488358456
2019-03-04 08:00:00+00:00,-1.4799999999999969,0.0,0.0,0.2275878720982374
2019-03-04 09:00:00+00:00,-1.3399999999999963,0.0,0.0,0.2341243834293401
2019-03-04 10:00:00+00:00,-1.1099999999999994,0.0,0.0,0.2339691628436411
2019-03-04 11:00:00+00:00,-1.279999999999994,0.0,0.0,0.2600807147045635
2019-03-04 12:00:00+00:00,-1.1000000000000014,0.0,0.0,0.2769135248870339
2019-03-04 13:00:00+00:00,-0.8000000000000043,0.0,0.0,0.2854679038322238
2019-03-04 14:00:00+00:00,-0.13000000000000256,0.0,0.0,0.3606809009692663
2019-03-04 15:00:00+00:00,-0.7899999999999991,0.0,0.0,0.3969335310958573
2019-03-04 16:00:00+00:00,-0.28999999999999915,0.0,0.0,0.464678693387603
2019-03-04 17:00:00+00:00,0.42500000000001137,0.0,0.0,0.4890483253423476
2019-03-04 18:00:00+00:00,0.5150000000000006,0.0,0.0,0.5011555310268704
2019-03-04 19:00:00+00:00,0.6499999999999915,0.0,0.0,0.5044669035217826
2019-03-04 20:00:00+00:00,0.8049999999999926,0.0,0.0,0.5042082025456176
2019-03-04 21:00:00+00:00,0.6799999999999997,0.0,0.0,0.5064589010382533
2019-03-04 23:00:00+00:00,0.6850000000000023,0.0,0.0,0.4708875168155634
2019-03-05 00:00:00+00:00,0.365000000000002,0.0,0.0,0.4719395674519678
2019-03-05 01:00:00+00:00,0.22500000000000142,0.0,0.0,0.4818391914732158
2019-03-05 02:00:00+00:00,0.3299999999999983,0.0,0.0,0.4879100410472216
2019-03-05 03:00:00+00:00,0.25500000000000256,0.0,0.0,0.4926356455451692
2019-03-05 04:00:00+00:00,0.20999999999999375,0.0,0.0,0.4932392811562209
2019-03-05 05:00:00+00:00,0.2150000000000034,0.0,0.0,0.4880997550964092
2019-03-05 06:00:00+00:00,0.375,0.0,0.0,0.489738194612121
2019-03-05 07:00:00+00:00,0.33500000000000085,0.0,0.0,0.4872891587044255
2019-03-05 08:00:00+00:00,0.28999999999999204,0.0,0.0,0.4699734400331137
2019-03-05 09:00:00+00:00,0.09999999999999432,0.0,0.0,0.4562967817598565
2019-03-05 10:00:00+00:00,0.14499999999999602,0.0,0.0,0.47926942844331
2019-03-05 11:00:00+00:00,0.4799999999999969,0.0,0.0,0.4979821323859129
2019-03-05 12:00:00+00:00,0.7499999999999929,0.0,0.0,0.4791487013210996
2019-03-05 13:00:00+00:00,0.46000000000000085,0.0,0.0,0.4730950984788382
2019-03-05 14:00:00+00:00,0.2600000000000051,0.0,0.0,0.3856024283398296
2019-03-05 15:00:00+00:00,-0.36999999999999744,0.0,0.0,0.3908799282535959
2019-03-05 16:00:00+00:00,-0.134999999999998,0.0,0.0,0.3232209996205719
2019-03-05 17:00:00+00:00,0.29999999999999716,0.0,0.0,0.3050946845572764
