ts,event_strength,neg_boost,lambda,w_t
2022-06-28 13:00:00,6.615714210814427e-148,1.0,0.9979314887726765,5.2816236253540754e-148
2022-06-28 14:00:00,6.524464437048885e-148,1.0,1.0,5.219571549639108e-148
2022-06-28 15:00:00,6.434473260760036e-148,1.0,1.0,5.1475786086080296e-148
2022-06-28 16:00:00,6.34572332226018e-148,1.0,1.0,5.0765786578081446e-148
2022-06-28 17:00:00,6.25819750130068e-148,1.0,1.0,5.0065580010405444e-148
2022-06-28 18:00:00,6.1718789137719184e-148,1.0,1.0,4.937503131017535e-148
2022-06-28 19:00:00,6.086750908443424e-148,1.0,1.0,4.869400726754739e-148
2022-06-28 20:00:00,6.002797063754591e-148,1.0,1.0,4.802237651003673e-148
2022-06-28 22:00:00,5.8383472994286224e-148,1.0,1.0,4.6706778395428984e-148
2022-06-28 23:00:00,5.757819656718986e-148,1.0,1.0,4.606255725375189e-148
2022-06-29 00:00:00,5.6784027223841335e-148,1.0,1.0,4.542722177907307e-148
2022-06-29 01:00:00,5.600081176553438e-148,1.0,1.0,4.480064941242751e-148
2022-06-29 02:00:00,5.522839910660504e-148,1.0,1.0,4.4182719285284036e-148
2022-06-29 03:00:00,5.446664024530896e-148,1.0,1.0,4.357331219624717e-148
2022-06-29 04:00:00,5.371538823505294e-148,1.0,1.0,4.2972310588042355e-148
2022-06-29 05:00:00,5.2974498156073305e-148,1.0,1.0,4.237959852485865e-148
2022-06-29 06:00:00,5.224382708745565e-148,1.0,1.0,4.1795061669964524e-148
2022-06-29 07:00:00,5.152323407958897e-148,1.0,1.0,4.1218587263671175e-148
2022-06-29 08:00:00,5.081258012695204e-148,1.0,1.0,4.065006410156163e-148
2022-06-29 09:00:00,5.0111728141319325e-148,1.0,1.0,4.008938251305546e-148
2022-06-29 10:00:00,4.942054292530706e-148,1.0,1.0,3.953643434024565e-148
2022-06-29 11:00:00,4.873889114628479e-148,1.0,1.0,3.8991112917027835e-148
2022-06-29 12:00:00,4.8066641310674625e-148,1.0,1.0,3.84533130485397e-148
2022-06-29 13:00:00,4.7403663738563236e-148,1.0,1.0,3.792293099085059e-148
2022-06-29 14:00:00,4.6749830538708064e-148,1.0,1.0,3.739986443096645e-148
2022-06-29 15:00:00,4.610501558384479e-148,1.0,1.0,3.688401246707584e-148
2022-06-29 16:00:00,4.546909448637834e-148,1.0,1.0,3.637527558910267e-148
2022-06-29 17:00:00,4.484194457436674e-148,1.0,1.0,3.587355565949339e-148
2022-06-29 18:00:00,4.42234448678756e-148,1.0,1.0,3.537875589430048e-148
2022-06-29 19:00:00,4.361347605563252e-148,1.0,1.0,3.4890780844506015e-148
2022-06-29 20:00:00,4.3011920472004086e-148,1.0,1.0,3.440953637760327e-148
2022-06-29 22:00:00,4.1833586420443755e-148,1.0,1.0,3.3466869136355e-148
2022-06-29 23:00:00,4.1256580646764586e-148,1.0,1.0,3.300526451741167e-148
2022-06-30 00:00:00,4.068753344635753e-148,1.0,1.0,3.2550026757086027e-148
2022-06-30 01:00:00,4.012633504755519e-148,1.0,1.0,3.210106803804415e-148
2022-06-30 02:00:00,3.9572877192748756e-148,1.0,1.0,3.1658301754199e-148
2022-06-30 03:00:00,3.902705311752084e-148,1.0,1.0,3.1221642494016673e-148
2022-06-30 04:00:00,3.848875753004311e-148,1.0,1.0,3.0791006024034493e-148
2022-06-30 05:00:00,3.795788659075855e-148,1.0,1.0,3.0366309272606844e-148
2022-06-30 06:00:00,3.743433789236573e-148,1.0,1.0,2.994747031389259e-148
2022-06-30 07:00:00,3.691801044004661e-148,1.0,1.0,2.953440835203729e-148
2022-06-30 08:00:00,3.6408804632001314e-148,1.0,1.0,2.9127043705601053e-148
2022-06-30 09:00:00,3.590662224021765e-148,1.0,1.0,2.872529779217412e-148
2022-06-30 10:00:00,3.541136639153915e-148,1.0,1.0,2.8329093113231323e-148
2022-06-30 11:00:00,3.492294154896135e-148,1.0,1.0,2.793835323916908e-148
2022-06-30 12:00:00,3.444125349321662e-148,1.0,1.0,2.75530027945733e-148
2022-06-30 13:00:00,3.3966209304592574e-148,1.0,1.0,2.717296744367406e-148
2022-06-30 14:00:00,3.3497717345001774e-148,1.0,1.0,2.679817387600142e-148
2022-06-30 15:00:00,3.303568724031791e-148,1.0,0.9792207688021197,2.5879384845896387e-148
2022-06-30 16:00:00,3.258002986292689e-148,1.0,0.991094879700588,2.583192062211127e-148
2022-06-30 17:00:00,3.2130657314548826e-148,1.0,0.9588823559178964,2.4647616306372138e-148
2022-06-30 18:00:00,3.168748290926722e-148,1.0,0.9732035352749725,2.46706963130113e-148
2022-06-30 19:00:00,3.1250421156821538e-148,1.0,1.0,2.5000336925457233e-148
2022-06-30 20:00:00,3.081938774610127e-148,1.0,1.0,2.4655510196881015e-148
2022-06-30 22:00:00,2.9975074503843003e-148,1.0,1.0,2.3980059603074404e-148
2022-06-30 23:00:00,2.9561631800618342e-148,1.0,1.0,2.3649305440494674e-148
2022-07-01 00:00:00,2.9153891664333997e-148,1.0,1.0,2.33231133314672e-148
2022-07-01 01:00:00,2.8751775440146598e-148,1.0,1.0,2.300142035211728e-148
2022-07-01 02:00:00,2.8355205558096415e-148,1.0,1.0,2.2684164446477135e-148
2022-07-01 03:00:00,2.7964105518130626e-148,1.0,1.0,2.23712844145045e-148
2022-07-01 04:00:00,2.757839987535911e-148,1.0,1.0,2.206271990028729e-148
2022-07-01 05:00:00,2.7198014225488002e-148,1.0,1.0,2.1758411380390405e-148
2022-07-01 06:00:00,2.6822875190477864e-148,1.0,1.0,2.145830015238229e-148
2022-07-01 07:00:00,2.6452910404383934e-148,1.0,1.0,2.1162328323507147e-148
2022-07-01 08:00:00,2.6088048499391963e-148,1.0,0.9047523609384149,1.8882578777680604e-148
2022-07-01 09:00:00,2.5728219092061607e-148,1.0,0.8932679196501769,1.838575419573587e-148
2022-07-01 10:00:00,2.5373352769737216e-148,1.0,0.8927362004234,1.8121368434926205e-148
2022-07-01 11:00:00,2.5023381077169593e-148,1.0,0.8988787615369245,1.7994388633690172e-148
2022-07-01 12:00:00,2.467823650329907e-148,1.0,0.9144841132356442,1.805428417995116e-148
2022-07-01 13:00:00,2.433785246824381e-148,1.0,0.9346433195465483,1.819776897724284e-148
2022-07-01 14:00:00,2.4002163310444925e-148,1.0,1.0,1.9201730648355942e-148
2022-07-01 15:00:00,2.3671104274009906e-148,1.0,1.0,1.8936883419207927e-148
2022-07-01 16:00:00,2.3344611496216638e-148,1.0,1.0,1.867568919697331e-148
2022-07-01 17:00:00,2.3022621995190106e-148,1.0,1.0,1.8418097596152085e-148
2022-07-01 18:00:00,2.2705073657762223e-148,1.0,1.0,1.816405892620978e-148
2022-07-01 19:00:00,2.239190522747936e-148,1.0,1.0,1.7913524181983488e-148
2022-07-01 20:00:00,2.208305629279614e-148,1.0,1.0,1.7666445034236915e-148
2022-07-03 22:00:00,1.1027213657546115e-148,1.0,1.0,8.821770926036893e-149
2022-07-03 23:00:00,1.0875116586927414e-148,1.0,1.0,8.700093269541932e-149
2022-07-04 00:00:00,1.0725117373447962e-148,1.0,1.0,8.58009389875837e-149
2022-07-04 01:00:00,1.0577187081607931e-148,1.0,1.0,8.461749665286346e-149
2022-07-04 02:00:00,1.0431297175013884e-148,1.0,1.0,8.345037740011108e-149
2022-07-04 03:00:00,1.0287419510869141e-148,1.0,1.0,8.229935608695313e-149
2022-07-04 04:00:00,1.0145526334549685e-148,1.0,1.0,8.116421067639749e-149
2022-07-04 05:00:00,1.0005590274245465e-148,1.0,1.0,8.004472219396372e-149
2022-07-04 06:00:00,9.867584335684342e-149,1.0,1.0,7.894067468547474e-149
2022-07-04 07:00:00,9.731481896922994e-149,1.0,1.0,7.785185517538396e-149
2022-07-04 08:00:00,9.5972567032098e-149,1.0,1.0,7.67780536256784e-149
2022-07-04 09:00:00,9.464882861924058e-149,1.0,1.0,7.571906289539247e-149
2022-07-04 10:00:00,9.334334837576796e-149,1.0,1.0,7.467467870061437e-149
2022-07-04 11:00:00,9.205587446889193e-149,1.0,1.0,7.364469957511355e-149
2022-07-04 12:00:00,9.078615853930352e-149,1.0,1.0,7.2628926831442815e-149
2022-07-04 13:00:00,8.953395565330541e-149,1.0,1.0,7.162716452264434e-149
2022-07-04 14:00:00,8.829902425552175e-149,1.0,1.0,7.06392194044174e-149
2022-07-04 15:00:00,8.708112612233703e-149,1.0,1.0,6.966490089786963e-149
2022-07-04 16:00:00,8.588002631592603e-149,1.0,1.0,6.8704021052740825e-149
2022-07-04 17:00:00,8.469549313891895e-149,1.0,1.0,6.775639451113516e-149
2022-07-04 22:00:00,7.901343854018855e-149,1.0,1.0,6.321075083215084e-149
2022-07-04 23:00:00,7.792361540674002e-149,1.0,1.0,6.233889232539202e-149
2022-07-05 00:00:00,7.684882407654093e-149,1.0,1.0,6.147905926123275e-149
2022-07-05 01:00:00,7.578885721768828e-149,1.0,1.0,6.063108577415063e-149
2022-07-05 02:00:00,7.474351035797081e-149,1.0,1.0,5.979480828637665e-149
2022-07-05 03:00:00,7.371258184545576e-149,1.0,1.0,5.897006547636461e-149
2022-07-05 04:00:00,7.269587280955502e-149,1.0,1.0,5.815669824764402e-149
2022-07-05 05:00:00,7.169318712269598e-149,1.0,1.0,5.735454969815679e-149
2022-07-05 06:00:00,7.070433136245428e-149,1.0,1.0,5.656346508996343e-149
2022-07-05 07:00:00,6.972911477427469e-149,1.0,1.0,5.578329181941975e-149
2022-07-05 08:00:00,6.876734923464132e-149,1.0,1.0,5.501387938771306e-149
2022-07-05 09:00:00,6.781884921481586e-149,1.0,1.0,5.4255079371852685e-149
2022-07-05 10:00:00,6.688343174503606e-149,1.0,1.0,5.350674539602885e-149
2022-07-05 11:00:00,6.596091637920887e-149,1.0,1.0,5.27687331033671e-149
2022-07-05 12:00:00,6.5051125160128175e-149,1.0,1.0,5.204090012810254e-149
2022-07-05 13:00:00,6.415388258511601e-149,1.0,0.5352564470208697,2.74710234040826e-149
2022-07-05 14:00:00,6.326901557219702e-149,1.0,0.5210077867414621,2.6370919818065175e-149
2022-07-05 15:00:00,6.239635342668078e-149,1.0,0.5205533577855683,2.598450503186699e-149
2022-07-05 16:00:00,6.153572780826316e-149,1.0,0.5235854132185362,2.5775367577754274e-149
2022-07-05 17:00:00,6.068697269852411e-149,1.0,0.5260952447020278,2.554170220164426e-149
2022-07-05 18:00:00,5.9849924368926715e-149,1.0,0.5168117269184871,2.474491421523669e-149
2022-07-05 19:00:00,5.902442134922252e-149,1.0,0.5211011573411762,2.460615542117847e-149
2022-07-05 20:00:00,5.821030439629332e-149,1.0,0.5213626393815182,2.4278942351402464e-149
2022-07-05 22:00:00,5.661560267014071e-149,1.0,0.5105970896499058,2.3126209561719425e-149
2022-07-05 23:00:00,5.583471027204039e-149,1.0,0.5105754743584966,2.2806266946252997e-149
2022-07-06 00:00:00,5.506458863161949e-149,1.0,0.5100895214586676,2.247029573153694e-149
2022-07-06 01:00:00,5.430508918908099e-149,1.0,0.5071041248628818,2.203066778306373e-149
2022-07-06 02:00:00,5.355606543368342e-149,1.0,0.5181664404046743,2.2200764630281246e-149
2022-07-06 03:00:00,5.281737287550012e-149,1.0,0.5167619548858259,2.183520708726163e-149
2022-07-06 04:00:00,5.208886901753694e-149,1.0,0.5130889209084868,2.1380977276441235e-149
2022-07-06 05:00:00,5.137041332823531e-149,1.0,0.5128801887049635,2.1077493825309845e-149
2022-07-06 06:00:00,5.0661867214383795e-149,1.0,0.486399721805772,1.9713534495389796e-149
2022-07-06 07:00:00,4.996309399435932e-149,1.0,0.4866007191343071,1.9449661974264181e-149
2022-07-06 08:00:00,4.927395887178394e-149,1.0,0.4945856238765044,1.9496153351573184e-149
2022-07-06 09:00:00,4.859432890949912e-149,1.0,0.49493360733425823,1.9240773202532665e-149
2022-07-06 10:00:00,4.7924073003944175e-149,1.0,0.5010090195714295,1.9208314263660546e-149
2022-07-06 11:00:00,4.726306185984354e-149,1.0,0.5014013694622547,1.8958211153203847e-149
2022-07-06 12:00:00,4.661116796528448e-149,1.0,0.5049030628369003,1.8827297174461877e-149
2022-07-06 13:00:00,4.596826556711105e-149,1.0,0.486805384539897,1.7902079356823684e-149
2022-07-06 14:00:00,4.533423064665808e-149,1.0,0.6424551648542702,2.330016849891218e-149
2022-07-06 15:00:00,4.470894089584576e-149,1.0,0.683558179738578,2.44489298054432e-149
2022-07-06 16:00:00,4.40922756935651e-149,1.0,0.7083433495170366,2.498597620208682e-149
2022-07-06 17:00:00,4.348411608243007e-149,1.0,0.6942321952465798,2.4150458693010026e-149
2022-07-06 18:00:00,4.288434474581003e-149,1.0,0.7004513132859245,2.4030716477287178e-149
2022-07-06 19:00:00,4.229284598521876e-149,1.0,0.7362995451452158,2.4912162609450594e-149
2022-07-06 20:00:00,4.170950569797605e-149,1.0,0.7373017678441409,2.460199382961841e-149
2022-07-06 22:00:00,4.056685198016161e-149,1.0,0.7405818671130804,2.403445998589444e-149
2022-07-06 23:00:00,4.00073181267314e-149,1.0,0.769099732435364,2.4615694133380487e-149
2022-07-07 00:00:00,3.9455501858421635e-149,1.0,0.7780795273183871,2.4559614588888365e-149
2022-07-07 01:00:00,3.8911296727477246e-149,1.0,0.7676299544227674,2.389558154675531e-149
2022-07-07 02:00:00,3.8374597754373526e-149,1.0,0.7576185174811795,2.325864468768406e-149
2022-07-07 03:00:00,3.784530140754732e-149,1.0,0.7488380703954419,2.2672001983649313e-149
2022-07-07 04:00:00,3.73233055834429e-149,1.0,0.7518283636634504,2.244857581064864e-149
2022-07-07 05:00:00,3.68085095867984e-149,1.0,0.7566905686331306,2.2282121639818016e-149
2022-07-07 06:00:00,3.630081411123633e-149,1.0,0.765421180649447,2.2228329596446894e-149
2022-07-07 07:00:00,3.5800121220100384e-149,1.0,0.8003854902668706,2.2923118059490753e-149
2022-07-07 08:00:00,3.5306334327556996e-149,1.0,0.8020387862422358,2.265363962458912e-149
2022-07-07 09:00:00,3.4819358179977837e-149,1.0,0.7854216254353601,2.1878301518667356e-149
2022-07-07 10:00:00,3.433909883754877e-149,1.0,0.7957880663521817,2.186131605136751e-149
2022-07-07 11:00:00,3.386546365616441e-149,1.0,0.7912722002406382,2.143743995150606e-149
2022-07-07 12:00:00,3.339836126954094e-149,1.0,0.7961288960625074,2.1271520390253147e-149
2022-07-07 13:00:00,3.2937701571606694e-149,1.0,0.5852797588391735,1.5422216026037307e-149
2022-07-07 14:00:00,3.2483395699104977e-149,1.0,0.6561123397484033,1.7050205404090392e-149
2022-07-07 15:00:00,3.2035356014465235e-149,1.0,0.7045005947603957,1.8055141892441424e-149
2022-07-07 16:00:00,3.1593496088891634e-149,1.0,0.7017199820898633,1.7735830007722565e-149
2022-07-07 17:00:00,3.1157730685685223e-149,1.0,0.6966595907742273,1.7365065527154444e-149
2022-07-07 18:00:00,3.072797574381404e-149,1.0,0.7147071661259196,1.7569203571717861e-149
2022-07-07 19:00:00,3.0304148361683075e-149,1.0,0.7040858465608142,1.7069377562832112e-149
2022-07-07 20:00:00,2.988616678115628e-149,1.0,0.7035085977354165,1.6820140227118434e-149
2022-07-07 22:00:00,2.9067419615198667e-149,1.0,0.711881624434855,1.6554049515037756e-149
2022-07-07 23:00:00,2.8666496089889906e-149,1.0,0.7118447115205043,1.6324874911529076e-149
2022-07-08 00:00:00,2.827110245596036e-149,1.0,0.7101209865164435,1.6060722532747217e-149
2022-07-08 01:00:00,2.7881162440265394e-149,1.0,0.7023341492481313,1.56655140020262e-149
2022-07-08 02:00:00,2.749660082168221e-149,1.0,0.726627305068762,1.5983824762888363e-149
2022-07-08 03:00:00,2.7117343416610468e-149,1.0,0.74518730718489,1.616600009490549e-149
2022-07-08 04:00:00,2.6743317064649353e-149,1.0,0.7496563694767984,1.6038638382761554e-149
2022-07-08 05:00:00,2.6374449614497043e-149,1.0,0.7481273038645885,1.5785156704804887e-149
2022-07-08 06:00:00,2.601066991002017e-149,1.0,0.7468219120027673,1.5540270587739288e-149
2022-07-08 07:00:00,2.5651907776539536e-149,1.0,0.7670764896336333,1.5741580295706916e-149
2022-07-08 08:00:00,2.529809400728126e-149,1.0,0.7774208969008446,1.5733813546417982e-149
2022-07-08 09:00:00,2.4949160350036766e-149,1.0,0.7843910756416502,1.5655918978657078e-149
2022-07-08 10:00:00,2.460503949399217e-149,1.0,0.7929377574478078,1.560821187062472e-149
2022-07-08 11:00:00,2.4265665056739592e-149,1.0,0.794207541720444,1.5417579354339865e-149
2022-07-08 12:00:00,2.393097157148151e-149,1.0,0.7895125354267685,1.511504163250103e-149
2022-07-08 13:00:00,2.3600894474390806e-149,1.0,0.7797630824271455,1.472248497871101e-149
2022-07-08 14:00:00,2.3275370092167117e-149,1.0,1.0,1.8620296073733694e-149
2022-07-08 15:00:00,2.295433562974313e-149,1.0,1.0,1.8363468503794506e-149
2022-07-08 16:00:00,2.2637729158181834e-149,1.0,1.0,1.8110183326545469e-149
2022-07-08 17:00:00,2.2325489602719627e-149,1.0,1.0,1.7860391682175703e-149
2022-07-08 18:00:00,2.2017556730993847e-149,1.0,1.0,1.7614045384795078e-149
2022-07-08 19:00:00,2.171387114141973e-149,1.0,1.0,1.7371096913135785e-149
2022-07-08 20:00:00,2.141437425172794e-149,1.0,1.0,1.7131499401382353e-149
2022-07-10 22:00:00,1.0693306084335106e-149,1.0,1.0,8.554644867468085e-150
2022-07-10 23:00:00,1.0545814561892036e-149,1.0,1.0,8.43665164951363e-150
2022-07-11 00:00:00,1.0400357372799288e-149,1.0,1.0,8.32028589823943e-150
2022-07-11 01:00:00,1.0256906457735041e-149,1.0,1.0,8.205525166188033e-150
2022-07-11 02:00:00,1.0115434144394673e-149,1.0,1.0,8.092347315515738e-150
2022-07-11 03:00:00,9.97591314215675e-150,1.0,1.0,7.980730513725401e-150
2022-07-11 04:00:00,9.8383165368139e-150,1.0,1.0,7.87065322945112e-150
2022-07-11 05:00:00,9.702617785385535e-150,1.0,1.0,7.762094228308429e-150
2022-07-11 06:00:00,9.568790710993067e-150,1.0,1.0,7.655032568794455e-150
2022-07-11 07:00:00,9.436809497814741e-150,1.0,1.0,7.549447598251793e-150
2022-07-11 08:00:00,9.306648686101245e-150,1.0,1.0,7.445318948880996e-150
2022-07-11 09:00:00,9.178283167268232e-150,1.0,1.0,7.342626533814587e-150
2022-07-11 10:00:00,9.051688179051109e-150,1.0,1.0,7.241350543240887e-150
2022-07-11 11:00:00,8.926839300726757e-150,1.0,1.0,7.141471440581406e-150
2022-07-11 12:00:00,8.80371244840629e-150,1.0,1.0,7.042969958725032e-150
2022-07-11 13:00:00,8.682283870385072e-150,1.0,0.9237463817406383,6.416182648410652e-150
2022-07-11 14:00:00,8.562530142564941e-150,1.0,0.9213690026112304,6.311399885826926e-150
2022-07-11 15:00:00,8.444428163931632e-150,1.0,0.9158119282489001,6.186806431815638e-150
2022-07-11 16:00:00,8.327955152102399e-150,1.0,0.9319682170471535,6.209111611802823e-150
2022-07-11 17:00:00,8.213088638927341e-150,1.0,0.9333211518805907,6.132359479184847e-150
2022-07-11 18:00:00,8.099806466158543e-150,1.0,0.9335755487139421,6.04942501289656e-150
2022-07-11 19:00:00,7.988086781174199e-150,1.0,0.9354305303983731,5.977840203665611e-150
2022-07-11 20:00:00,7.877908032761798e-150,1.0,0.938074589159776,5.912052273017219e-150
2022-07-11 22:00:00,7.662088622975019e-150,1.0,0.9245693074942619,5.667305577682941e-150
2022-07-11 23:00:00,7.556406329100794e-150,1.0,0.9382192688385366,5.67165281690867e-150
2022-07-12 00:00:00,7.452181698767787e-150,1.0,0.9285748788832372,5.535926974679341e-150
2022-07-12 01:00:00,7.349394626593791e-150,1.0,0.9065394902875907,5.330013166971755e-150
2022-07-12 02:00:00,7.24802528450611e-150,1.0,0.9129818184212273,5.293852243369138e-150
2022-07-12 03:00:00,7.148054117919593e-150,1.0,0.9155298380444067,5.235405463129263e-150
2022-07-12 04:00:00,7.049461841963182e-150,1.0,0.9214844409997514,5.196775523832416e-150
2022-07-12 05:00:00,6.95222943775859e-150,1.0,0.9204528839072441,5.119359708455787e-150
2022-07-12 06:00:00,6.856338148754293e-150,1.0,0.9310402965446893,5.106821682581492e-150
2022-07-12 07:00:00,6.761769477104122e-150,1.0,0.9341930568431018,5.053438477987425e-150
2022-07-12 08:00:00,6.668505180102084e-150,1.0,0.9844710962823972,5.251960484175954e-150
2022-07-12 09:00:00,6.57652726666018e-150,1.0,1.0,5.261221813328145e-150
2022-07-12 10:00:00,6.485817993840889e-150,1.0,0.8685615043369677,4.506665466868973e-150
2022-07-12 11:00:00,6.396359863431472e-150,1.0,0.8702726147119596,4.453261458389713e-150
2022-07-12 12:00:00,6.308135618571103e-150,1.0,0.8725032948419845,4.4030952892106936e-150
2022-07-12 13:00:00,6.221128240420804e-150,1.0,0.7825665152570834,3.894757318458832e-150
2022-07-12 14:00:00,6.1353209448794e-150,1.0,0.8610956623311037,4.226478602115856e-150
2022-07-12 15:00:00,6.050697179348263e-150,1.0,0.8640445564138789,4.182457568259743e-150
2022-07-12 16:00:00,5.967240619535446e-150,1.0,0.9852384873637948,4.703324097381518e-150
2022-07-12 17:00:00,5.884935166309418e-150,1.0,0.9601145010231221,4.5201692726036736e-150
2022-07-12 18:00:00,5.803764942590744e-150,1.0,0.9564557809995171,4.4408356247225986e-150
2022-07-12 19:00:00,5.723714290292019e-150,1.0,0.9500637905002839,4.3503149555003825e-150
2022-07-12 20:00:00,5.6447677672947e-150,1.0,0.9481803031274374,4.2818060901419817e-150
2022-07-12 22:00:00,5.490126402752913e-150,1.0,0.9479124067678726,4.1633271455146855e-150
2022-07-12 23:00:00,5.414401730218463e-150,1.0,0.9038831135399229,3.915189035092648e-150
2022-07-13 00:00:00,5.33972151925219e-150,1.0,0.8964384911423069,3.829385521470832e-150
2022-07-13 01:00:00,5.266071363717013e-150,1.0,0.8476656461420624,3.571094228124315e-150
2022-07-13 02:00:00,5.193437056179223e-150,1.0,0.8662140684730619,3.5989025934334134e-150
2022-07-13 03:00:00,5.121804585165394e-150,1.0,0.8700367796583217,3.564926693853221e-150
2022-07-13 04:00:00,5.051160132461893e-150,1.0,0.8704094666977528,3.517262077680885e-150
2022-07-13 05:00:00,4.981490070446934e-150,1.0,0.8747510152282175,3.4860507971781924e-150
2022-07-13 06:00:00,4.912780959463796e-150,1.0,0.7704359238517725,3.0279863497487095e-150
2022-07-13 07:00:00,4.845019545227354e-150,1.0,0.7708258564869901,2.987733072516866e-150
2022-07-13 08:00:00,4.778192756266468e-150,1.0,0.7555872190032968,2.8882731012552625e-150
2022-07-13 09:00:00,4.712287701404368e-150,1.0,0.7509162792446107,2.830826837974966e-150
2022-07-13 10:00:00,4.6472916672697003e-150,1.0,0.7562086750321146,2.8114578193550457e-150
2022-07-13 11:00:00,4.583192115846223e-150,1.0,0.8604974375746302,3.155060057278338e-150
2022-07-13 12:00:00,4.519976682052039e-150,1.0,0.8428639938298353,3.047780478601688e-150
2022-07-13 13:00:00,4.457633171356415e-150,1.0,0.8122588089052143,2.8966014482418675e-150
2022-07-13 14:00:00,4.396149557425338e-150,1.0,0.9058189081793862,3.185692313840249e-150
2022-07-13 15:00:00,4.3355139798033763e-150,1.0,0.8671208745784672,3.0075317391314197e-150
2022-07-13 16:00:00,4.2757147416249646e-150,1.0,0.8602468201149167,2.942536008161079e-150
2022-07-13 17:00:00,4.216740307357308e-150,1.0,0.85811396285802,2.8947549883916197e-150
2022-07-13 18:00:00,4.158579300576837e-150,1.0,0.8713342615727216,2.898810099247779e-150
2022-07-13 19:00:00,4.1012205017727113e-150,1.0,0.8740647723440672,2.8677858913718294e-150
2022-07-13 20:00:00,4.04465284618443e-150,1.0,0.8610449896902685,2.786102454594871e-150
2022-07-13 22:00:00,3.9338474665803834e-150,1.0,0.853150455688,2.684931006976111e-150
2022-07-13 23:00:00,3.879588367726501e-150,1.0,0.8530566471937129,2.647606916371598e-150
2022-07-14 00:00:00,3.8260776582886923e-150,1.0,0.9227393030836075,2.824377785562456e-150
2022-07-14 01:00:00,3.7733050158193247e-150,1.0,0.9227847133805424,2.785558550016159e-150
2022-07-14 02:00:00,3.721260260246439e-150,1.0,0.9433184214152553,2.8082666834967947e-150
2022-07-14 03:00:00,3.669933351911472e-150,1.0,0.9515595402768048,2.793728074553115e-150
2022-07-14 04:00:00,3.619314389630858e-150,1.0,0.9576653363981233,2.7728735459811233e-150
2022-07-14 05:00:00,3.5693936087877275e-150,1.0,0.9404026113180219,2.6853336564206695e-150
2022-07-14 06:00:00,3.520161379446618e-150,1.0,0.9382870291572765,2.642337410300118e-150
2022-07-14 07:00:00,3.4716082044974455e-150,1.0,1.0,2.7772865635979566e-150
2022-07-14 08:00:00,3.4237247178218637e-150,1.0,0.9120981357417761,2.498218345934688e-150
2022-07-14 09:00:00,3.376501682487893e-150,1.0,0.930214910805751,2.512697769128755e-150
2022-07-14 10:00:00,3.329929988967472e-150,1.0,0.9504942700157021,2.5320634992536256e-150
2022-07-14 11:00:00,3.284000653378628e-150,1.0,0.9394997972966201,2.4682543585369514e-150
2022-07-14 12:00:00,3.238704815753776e-150,1.0,0.9055808897507348,2.3463273509522355e-150
2022-07-14 13:00:00,3.1940337383290873e-150,1.0,0.6785910664976544,1.7339542087377804e-150
2022-07-14 14:00:00,3.149978803860421e-150,1.0,0.6735470968371462,1.6973272627509864e-150
2022-07-14 15:00:00,3.1065315139595574e-150,1.0,0.6616418462232406,1.644328996997504e-150
2022-07-14 16:00:00,3.0636834874562645e-150,1.0,0.6930367180602883,1.6985961194577508e-150
2022-07-14 17:00:00,3.0214264587801123e-150,1.0,0.6927431721885677,1.6744580396718449e-150
2022-07-14 18:00:00,2.9797522763672403e-150,1.0,0.6790688886480548,1.6187656534073707e-150
2022-07-14 19:00:00,2.93865290108735e-150,1.0,0.6799944863475664,1.598614216022943e-150
2022-07-14 20:00:00,2.898120404692427e-150,1.0,0.691106253834528,1.6023273088387114e-150
2022-07-14 22:00:00,2.818724880826116e-150,1.0,0.7005428471391579,1.5797100426527286e-150
2022-07-14 23:00:00,2.77984653761395e-150,1.0,0.7045810565672197,1.5669017684534114e-150
2022-07-15 00:00:00,2.741504438850743e-150,1.0,0.7021933868033116,1.5400530294823323e-150
2022-07-15 01:00:00,2.7036911881797246e-150,1.0,0.7027153634610757,1.519940268790578e-150
2022-07-15 02:00:00,2.666399491260592e-150,1.0,0.7054345265933402,1.504776210260911e-150
2022-07-15 03:00:00,2.629622154363487e-150,1.0,0.7086651598326534,1.4908172834571896e-150
2022-07-15 04:00:00,2.5933520829808217e-150,1.0,0.7089672662837485,1.4708813894257425e-150
2022-07-15 05:00:00,2.557582280458281e-150,1.0,0.709182978730116,1.4510350560022134e-150
2022-07-15 06:00:00,2.522305846646171e-150,1.0,0.7060987067044254,1.4247975169838979e-150
2022-07-15 07:00:00,2.4875159765671797e-150,1.0,0.7078238712537852,1.4085785506715372e-150
2022-07-15 08:00:00,2.453205959104823e-150,1.0,0.7017777743195189,1.3772843343423707e-150
2022-07-15 09:00:00,2.4193691757077002e-150,1.0,0.7702749533232335,1.490863583111935e-150
2022-07-15 10:00:00,2.3859990991138714e-150,1.0,0.7280650406633711,1.389730024895286e-150
2022-07-15 11:00:00,2.3530892920906133e-150,1.0,0.728338728025155,1.3710768495447116e-150
2022-07-15 12:00:00,2.320633406193608e-150,1.0,0.7085276807413485,1.3153864041130022e-150
2022-07-15 13:00:00,2.2886251805418837e-150,1.0,0.6897542364729345,1.2628711311819192e-150
2022-07-15 14:00:00,2.257058440609679e-150,1.0,0.9511268805400583,1.717399163050954e-150
2022-07-15 15:00:00,2.2259270970362613e-150,1.0,0.9795683475605506,1.7443581825872512e-150
